PrimaryPropertyType,Neighborhood,NumberofBuildings,PropertyGFATotal,LargestPropertyUseType,SecondLargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),ElectricityProp,SteamProp,GasProp,Age,BuildingArea,ParkingArea,LargestUsedArea,SecondLargestUsedArea
Warehouse,GREATER DUWAMISH,1.0,42420,Non-Refrigerated Warehouse,Other,34.0,965425.1875,0.49130684194004415,0.0,0.5086929638450105,63,1.0,0.0,0.6463932107496464,0.23573785950023574
Warehouse,GREATER DUWAMISH,1.0,35046,Non-Refrigerated Warehouse,NONE,100.0,1063269.125,0.7912991924786681,0.0,0.2087006899593741,42,1.0,0.0,0.928665182902471,0.0
Warehouse,GREATER DUWAMISH,1.0,43380,Non-Refrigerated Warehouse,NONE,89.0,405062.0,1.0,0.0,0.0,42,1.0,0.0,0.9876440756108806,0.0
Small and Mid-Sized Office,LAKE UNION,1.0,20410,Office,NONE,8.0,2720238.25,0.5308946743911126,0.0,0.4691052337051727,21,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,NORTHWEST,1.0,24696,Office,Parking,87.0,624125.625,0.9999989985990401,0.0,0.0,33,0.7448979591836735,0.25510204081632654,0.7448979591836735,0.25510204081632654
Worship Facility,NORTHWEST,1.0,24955,Worship Facility,NONE,47.0,689803.0,0.46390926104989394,0.0,0.5360907389501061,14,1.0,0.0,1.0,0.0
Hotel,DOWNTOWN,0.0,392552,Hotel,Parking,23.0,17457560.0,0.625225461060996,0.0,0.37477436709368317,10,0.9433832969899529,0.05661670301004708,0.505410748130184,0.13348550001018974
K-12 School,North,1.0,32961,K-12 School,NONE,86.0,1573155.0,0.28392561444994296,0.0,0.7160743855500571,28,1.0,0.0,1.0,0.0
K-12 School,CENTRAL,1.0,109794,K-12 School,NONE,87.0,3296526.25,0.3927670832288989,0.0,0.607232840933695,66,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,North,1.0,44755,Supermarket/Grocery Store,NONE,56.0,11521140.0,0.5141513773810578,0.0,0.48584853582197596,20,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,EAST,1.0,23422,Office,NONE,65.0,2701872.0,0.12372606844439707,0.0,0.876273931555603,96,1.0,0.0,1.0,0.0
Mixed Use Property,EAST,1.0,53034,Multifamily Housing,Supermarket/Grocery Store,93.0,3392129.0,0.6166112786394621,0.0,0.38338872136053787,18,0.7242335105781197,0.2757664894218803,0.423992155975412,0.268827544594034
Warehouse,EAST,1.0,23040,Non-Refrigerated Warehouse,NONE,99.0,79711.79688,0.9138546971869492,0.0,0.08614785099296836,96,1.0,0.0,1.0,0.0
Warehouse,EAST,1.0,61880,Non-Refrigerated Warehouse,NONE,66.0,595936.5,1.0,0.0,0.0,58,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,EAST,1.0,27938,Office,Retail Store,97.0,1027394.313,0.9969414732393989,0.0,0.0030582221063939256,91,1.0,0.0,0.49813873577206674,0.4720452430381559
K-12 School,CENTRAL,1.0,30562,K-12 School,NONE,69.0,1622231.375,0.4065079804044599,0.0,0.5934917884324609,16,1.0,0.0,1.0,0.0
Retail Store,DOWNTOWN,1.0,54969,Retail Store,NONE,67.0,3724098.25,0.9222914567304985,0.0,0.07770847613915664,16,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,EAST,1.0,25834,Office,NONE,73.0,2076289.625,0.5872268422089717,0.0,0.4127728567732934,58,1.0,0.0,1.0,0.0
Worship Facility,EAST,1.0,37700,Worship Facility,NONE,38.0,3481727.5,0.21593504948333836,0.0,0.784065094123535,87,1.0,0.0,1.0,0.0
Mixed Use Property,Central,1.0,97229,Multifamily Housing,Parking,100.0,1021754.688,0.9999993266485507,0.0,0.0,12,1.0,0.0,0.4659103765337502,0.3699822069547152
Small and Mid-Sized Office,NORTHWEST,1.0,25111,Office,Non-Refrigerated Warehouse,77.0,954352.6875,0.5839340186276785,0.0,0.4160663088194007,34,1.0,0.0,0.5677193261917088,0.31261200270797657
Worship Facility,MAGNOLIA / QUEEN ANNE,1.0,31805,Worship Facility,NONE,10.0,1641667.0,0.24814959428434633,0.0,0.7518504057156536,63,1.0,0.0,1.0,0.0
K-12 School,MAGNOLIA / QUEEN ANNE,1.0,20811,K-12 School,NONE,95.0,1267348.5,0.39909780143346524,0.0,0.6009025930910085,63,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,22058,Non-Refrigerated Warehouse,Office,1.0,1987334.75,0.42656427157025256,0.0,0.5734353510398789,49,1.0,0.0,0.5732160667331581,0.330310998277269
Distribution Center,GREATER DUWAMISH,1.0,28320,Distribution Center,Parking,1.0,4236396.5,0.8034243253670897,0.0,0.1965755566080748,45,1.0,0.0,1.0,0.0
Worship Facility,NORTHEAST,1.0,29079,Worship Facility,NONE,78.0,861643.6875,0.593189513733889,0.0,0.40681084894502867,61,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,EAST,1.0,28848,Office,Parking,82.0,726917.5,0.9999993121640351,0.0,0.0,34,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
Small and Mid-Sized Office,Ballard,1.0,20535,Office,Distribution Center,7.0,1835804.0,0.6941154938108861,0.0,0.3058845061891139,28,1.0,0.0,0.6622839055271488,0.399318237156075
Warehouse,GREATER DUWAMISH,1.0,30800,Non-Refrigerated Warehouse,NONE,65.0,485971.0,1.0,0.0,0.0,51,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,37400,Non-Refrigerated Warehouse,Supermarket/Grocery Store,73.0,924192.6875,0.9681314428275002,0.0,0.031868895305450035,94,1.0,0.0,0.7291711229946524,0.1525668449197861
Large Office,DOWNTOWN,1.0,268130,Office,NONE,88.0,15026352.0,0.9969673943482756,0.0,0.0030324725522202596,16,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,68452,Office,Bank Branch,79.0,3782378.25,0.9999999339040192,0.0,0.0,16,1.0,0.0,0.9008502308186759,0.09914976918132413
Large Office,DOWNTOWN,1.0,273185,Office,NONE,88.0,14709151.0,0.9999998640302218,0.0,0.0,16,1.0,0.0,1.0,0.0
K-12 School,NORTHEAST,1.0,97500,K-12 School,NONE,97.0,3736960.0,0.24370022692241822,0.0,0.7562997730775818,92,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,54015,Office,NONE,75.0,3020001.5,0.9999998344371683,0.0,0.0,34,1.0,0.0,1.0,0.0
Large Office,DOWNTOWN,0.0,119701,Office,Retail Store,67.0,8382140.5,0.9999998210480963,0.0,0.0,34,1.0,0.0,0.8594581498901429,0.14054185010985706
Retail Store,DOWNTOWN,1.0,103000,Retail Store,NONE,89.0,5214621.5,0.8137012437048403,0.0,0.1862986604109234,25,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,SOUTHWEST,1.0,37864,Supermarket/Grocery Store,NONE,61.0,8025696.0,0.6737860492099377,0.0,0.32621382619027683,8,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,EAST,1.0,66497,Supermarket/Grocery Store,NONE,84.0,9290214.0,0.983078430701381,0.0,0.016921354018325088,66,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,MAGNOLIA / QUEEN ANNE,1.0,45980,Supermarket/Grocery Store,NONE,79.0,8305255.0,0.6464864715171298,0.0,0.3535135284828702,10,1.0,0.0,1.0,0.0
Retail Store,EAST,0.0,45743,Retail Store,NONE,88.0,5313217.0,0.8107035718661594,0.0,0.18929623992394815,20,1.0,0.0,0.989069365804604,0.0
Warehouse,GREATER DUWAMISH,1.0,72859,Non-Refrigerated Warehouse,NONE,55.0,1498457.875,0.9713219332241823,0.0,0.028678150194912887,112,1.0,0.0,1.0,0.0
Warehouse,NORTHEAST,1.0,384772,Non-Refrigerated Warehouse,Office,69.0,15206762.0,0.5928199573321394,0.0,0.40717991114742247,76,1.0,0.0,0.9095074485669435,0.16599960496085994
Medical Office,NORTHEAST,1.0,30287,Medical Office,NONE,32.0,2193115.0,0.8277746493001963,0.0,0.17222535069980371,56,1.0,0.0,0.9261399280219236,0.0
Small and Mid-Sized Office,NORTHEAST,1.0,21931,Office,Office,32.0,3947209.25,0.35432400752506343,0.0,0.6456761824825983,56,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,73102,Office,Parking,84.0,4307238.5,0.9999998839163422,0.0,0.0,31,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,NORTH,1.0,51400,Supermarket/Grocery Store,Parking,74.0,11702959.0,0.5886688998910447,0.0,0.41133101466048033,5,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,LAKE UNION,1.0,26263,Office,NONE,64.0,1634669.375,0.9999997705958124,0.0,0.0,23,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,MAGNOLIA / QUEEN ANNE,1.0,33997,Supermarket/Grocery Store,Parking,23.0,8926736.0,0.9213473995422291,0.0,0.07865248843474255,13,1.0,0.0,1.0,0.0
Large Office,LAKE UNION,1.0,526423,Office,Parking,97.0,17463744.0,0.9485614310425072,0.0,0.05143845443451301,4,1.0,0.0,0.7608634121229505,0.34656350501402866
Mixed Use Property,DOWNTOWN,1.0,74211,Office,Multifamily Housing,97.0,1357119.875,1.0,0.0,0.0,114,1.0,0.0,0.44843756316449046,0.40260877767446873
Warehouse,SOUTHEAST,1.0,45700,Non-Refrigerated Warehouse,NONE,99.0,1544193.75,0.9335577222741641,0.0,0.0664424396226186,28,1.0,0.0,1.0,0.0
Large Office,GREATER DUWAMISH,1.0,157345,Office,NONE,63.0,11624548.0,0.9794426415547512,0.0,0.020557272420398627,4,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,136758,Residence Hall/Dormitory,NONE,90.0,6275367.5,0.5450868016893035,0.0,0.45491327798730513,4,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,192259,Residence Hall/Dormitory,Supermarket/Grocery Store,72.0,8767617.0,0.6765497397981687,0.0,0.3234502602018314,4,1.0,0.0,0.9784613464129117,0.03640921881420375
Hospital,NORTHEAST,1.0,330000,Hospital (General Medical & Surgical),NONE,58.0,57764408.0,0.47958737844244853,0.0,0.520412586934155,3,1.0,0.0,0.7318181818181818,0.0
Retail Store,MAGNOLIA / QUEEN ANNE,1.0,43832,Retail Store,Hotel,67.0,3886545.0,0.3457502743439224,0.0,0.6542497256560775,98,1.0,0.0,0.5609600292024092,0.40057492243110054
Supermarket / Grocery Store,SOUTHWEST,1.0,67263,Supermarket/Grocery Store,NONE,78.0,14697487.0,0.6308866951200569,0.0,0.36911316880225853,5,1.0,0.0,1.0,0.0
Large Office,DOWNTOWN,1.0,354086,Office,Parking,88.0,13458948.0,0.9130205421701607,0.0,0.08697938352982715,28,0.578277593578961,0.421722406421039,0.5461752229684314,0.421722406421039
Worship Facility,NORTHEAST,1.0,70292,Worship Facility,NONE,37.0,1933811.625,0.5055978500491225,0.0,0.4944018267549715,8,1.0,0.0,1.0,0.0
Other,DOWNTOWN,1.0,90679,Data Center,Parking,100.0,41680640.0,0.9999998560482757,0.0,0.0,41,0.6126997430496587,0.3873002569503413,0.6616746986623143,0.3385568874822175
Small and Mid-Sized Office,CENTRAL,1.0,52000,Office,NONE,100.0,342726.0938,0.0,0.0,0.0,3,1.0,0.0,0.9261346153846154,0.0
K-12 School,EAST,1.0,35780,K-12 School,NONE,22.0,2912264.0,0.7671742671680865,0.0,0.2328257328319136,2,1.0,0.0,1.0,0.0
Large Office,MAGNOLIA / QUEEN ANNE,1.0,105061,Office,Parking,100.0,1363191.625,1.0,0.0,0.0,3,0.7314226972901458,0.26857730270985425,0.7950904712500357,0.26857730270985425
Small and Mid-Sized Office,DOWNTOWN,1.0,62662,Office,NONE,67.0,2502131.0,0.9770067994041879,0.0,0.02299320059581213,3,0.7607960167246497,0.23920398327535028,0.7500558552232613,0.0
Hotel,BALLARD,1.0,62381,Hotel,Parking,62.0,3497215.5,0.9999998570291135,0.0,0.0,3,0.6321315785255126,0.36786842147448745,0.9657588047642711,0.41786761994838173
Senior Care Community,Central,1.0,79805,Senior Care Community,Parking,25.0,7531325.0,0.6192351279489333,0.0,0.380764739272306,3,1.0,0.0,1.0,0.0
K-12 School,NORTHWEST,1.0,48925,K-12 School,NONE,82.0,1662054.125,0.8329349683482781,0.0,0.14855533059129467,2,1.0,0.0,1.0,0.0
Hospital,EAST,1.0,374466,Hospital (General Medical & Surgical),NONE,74.0,163945984.0,0.5493303025952743,0.4506696059111762,0.0,96,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,BALLARD,1.0,41198,Supermarket/Grocery Store,NONE,44.0,7768057.5,0.9206761149746896,0.0,0.0793238206591545,6,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,176225,Residence Hall/Dormitory,Parking,91.0,4926695.0,0.6951085869939179,0.0,0.3048914130060822,5,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,166991,Residence Hall/Dormitory,NONE,19.0,15965859.0,0.5575978718088391,0.0,0.44240206555751244,63,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,89392,Residence Hall/Dormitory,NONE,16.0,6960904.5,0.9999999281702543,0.0,0.0,46,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,97040,Residence Hall/Dormitory,NONE,69.0,3894142.5,0.8037261091498321,0.0,0.19627376245219583,5,1.0,0.0,1.0,0.0
Large Office,LAKE UNION,1.0,427181,Office,Parking,99.0,16371039.0,0.8681818545542528,0.0,0.13181802327879127,2,1.0,0.0,1.0,0.0
Hotel,DOWNTOWN,1.0,144614,Hotel,NONE,89.0,5525072.5,0.9536902909418836,0.0,0.04630961856156639,1,1.0,0.0,1.0,0.0
Large Office,LAKE UNION,1.0,480702,Office,Parking,99.0,12720069.0,0.9003856818701219,0.0,0.09961416089802658,2,0.6603717063794201,0.3396282936205799,0.7112452205316392,0.28415525627103694
Large Office,LAKE UNION,1.0,483397,Office,Parking,98.0,13998638.0,0.8381542547210664,0.0,0.16184567384341247,1,0.6561666704592706,0.3438333295407295,0.707850896881859,0.30533288373738354
Large Office,LAKE UNION,1.0,536697,Office,Parking,98.0,13239050.0,0.7497342331964907,0.0,0.250265615735268,2,0.6317121206192693,0.36828787938073065,0.6387924657674628,0.3767079003609113
Hotel,LAKE UNION,1.0,126823,Hotel,Parking,72.0,6042399.5,0.6811234510396077,0.0,0.31887646621180876,2,0.6724647737397791,0.3275352262602209,0.6951183933513637,0.3275352262602209
Warehouse,GREATER DUWAMISH,1.0,52085,Non-Refrigerated Warehouse,NONE,37.0,3605855.5,0.20322583642078834,0.0,0.7967740249158626,61,0.9189401939137948,0.08105980608620524,1.0,0.0
Small and Mid-Sized Office,GREATER DUWAMISH,1.0,24990,Office,NONE,9.0,4420650.5,0.4902059097411116,0.0,0.5097939771533624,87,1.0,0.0,1.0,0.0
K-12 School,GREATER DUWAMISH,1.0,45000,K-12 School,Parking,77.0,1325972.75,1.0,0.0,0.0,1,1.0,0.0,1.0,0.0
